county_name,precinct_num,candidate,score,confidence,normalized_score
warren,340410313012,stephen zielinski,53.27,0.842,0.4897360703812321
warren,340410313013,stephen zielinski,53.12,0.842,0.6014814814814807
warren,340410313021,stephen zielinski,53.76,0.842,0.6249999999999996
warren,340410313022,stephen zielinski,57.03,0.895,0.41198501872659204
warren,340410313023,stephen zielinski,54.04,0.842,0.5306388526727509
warren,340410314011,stephen zielinski,53.68,0.842,0.4683908045977008
warren,340410314012,stephen zielinski,52.55,0.842,0.3861386138613857
warren,340410314013,stephen zielinski,53.57,0.842,0.34531450577663647
warren,340410314021,stephen zielinski,54.04,0.842,0.394206549118388
warren,340410314022,stephen zielinski,52.96,0.842,0.41748942172073333
warren,340410314023,stephen zielinski,52.22,0.842,0.29123328380386326
warren,340410315001,stephen zielinski,53.21,0.842,0.5098039215686275
warren,340410315002,stephen zielinski,54.66,0.842,0.4430217669654284
warren,340410315003,stephen zielinski,53.78,0.842,0.5522174535050075
warren,340410315004,stephen zielinski,52.96,0.842,0.3246575342465751
warren,340410315005,stephen zielinski,54.16,0.842,0.3657957244655579
warren,340410316011,stephen zielinski,54.11,0.842,0.42506142506142514
warren,340410316012,stephen zielinski,52.73,0.842,0.4598214285714281
warren,340410316013,stephen zielinski,53.17,0.842,0.5885634588563462
warren,340410316014,stephen zielinski,52.88,0.842,0.5196374622356499
warren,340410316021,stephen zielinski,52.28,0.842,0.36482558139534876
warren,340410316022,stephen zielinski,53.43,0.842,0.36758893280632415
warren,340410317001,stephen zielinski,52.81,0.842,0.43410852713178344
warren,340410317002,stephen zielinski,53.14,0.842,0.48290598290598274
warren,340410317003,stephen zielinski,52.74,0.842,0.5246636771300452
warren,340410318001,stephen zielinski,52.14,0.842,0.3592814371257483
warren,340410318002,stephen zielinski,52.07,0.842,0.5081967213114759
warren,340410318003,stephen zielinski,52.93,0.842,0.48801128349788425
warren,340410319001,stephen zielinski,54.58,0.842,0.49417852522639044
warren,340410319002,stephen zielinski,53.27,0.842,0.5102880658436217
warren,340410319003,stephen zielinski,53.57,0.842,0.5824508320726175
warren,340410319004,stephen zielinski,56.64,0.895,0.35927367055771764
warren,340410320001,stephen zielinski,53.41,0.842,0.3156565656565656
warren,340410320002,stephen zielinski,53.19,0.842,0.34135977337110424
warren,340410320003,stephen zielinski,53.59,0.842,0.5409356725146206
warren,340410320004,stephen zielinski,54.03,0.842,0.5720338983050849
warren,340410320005,stephen zielinski,54.24,0.842,0.4365671641791048
warren,340410321011,stephen zielinski,52.49,0.842,0.4538799414348466
warren,340410321012,stephen zielinski,54.07,0.842,0.49800266311584546
warren,340410321021,stephen zielinski,54.05,0.842,0.355311355311355
warren,340410321022,stephen zielinski,53.21,0.842,0.504881450488145
warren,340410321023,stephen zielinski,54.16,0.842,0.49022164276401525
warren,340410322001,stephen zielinski,54.29,0.842,0.6737891737891737
warren,340410322002,stephen zielinski,53.12,0.842,0.3414304993252355
warren,340410322003,stephen zielinski,55.48,0.842,0.42133051742344196
warren,340410322004,stephen zielinski,53.62,0.842,0.49651324965132465
warren,340410322005,stephen zielinski,53.85,0.842,0.5409836065573771
warren,340410323001,stephen zielinski,53.75,0.842,0.6196769456681347
warren,340410323002,stephen zielinski,54.46,0.842,0.5550964187327827
warren,340410323003,stephen zielinski,53.7,0.842,0.4857512953367876
warren,340410323004,stephen zielinski,53.17,0.842,0.3722222222222224
warren,340410324001,stephen zielinski,52.53,0.842,0.4374999999999999
warren,340410324002,stephen zielinski,53.05,0.842,0.42127659574468046
atlantic,340010001001,vic kaplan,56.41,0.842,0.6164122137404576
bergen,340030010011,vic kaplan,55.89,0.842,0.6605616605616607
burlington,340057001021,vic kaplan,55.84,0.842,0.6381660470879809
camden,340076002001,vic kaplan,56.82,0.842,0.639846743295019
cape may,340090201011,vic kaplan,55.27,0.842,0.6224899598393577
cumberland,340110101011,vic kaplan,54.33,0.842,0.7626112759643916
essex,340130001001,vic kaplan,56.37,0.842,0.5773624091381099
gloucester,340155001001,vic kaplan,54.83,0.842,0.6596026490066224
hudson,340170001011,vic kaplan,56.66,0.842,0.5721017907634302
hunterdon,340190101001,vic kaplan,54.83,0.842,0.6205962059620592
mercer,340210001001,vic kaplan,56.94,0.842,0.6468725257323831
middlesex,340230001011,vic kaplan,58.15,0.895,0.668984700973574
monmouth,340258001011,vic kaplan,54.94,0.842,0.7178770949720668
morris,340270401011,vic kaplan,55.33,0.842,0.6289893617021276
ocean,340297101011,vic kaplan,54.81,0.842,0.7589670014347202
passaic,340311165001,vic kaplan,55.08,0.842,0.5737265415549598
salem,340330201001,vic kaplan,55.4,0.842,0.646596858638743
somerset,340350501001,vic kaplan,57.2,0.842,0.6127790608160126
sussex,340373710001,vic kaplan,54.16,0.842,0.7019969278033786
union,340390302001,vic kaplan,56.83,0.842,0.6558139534883719
warren,340410306001,vic kaplan,55.49,0.842,0.5504358655043587
atlantic,340010001002,vic kaplan,56.26,0.842,0.6396997497914927
atlantic,340010002001,vic kaplan,55.8,0.842,0.6413540713632203
atlantic,340010002002,vic kaplan,55.01,0.842,0.6265223274695528
atlantic,340010002003,vic kaplan,54.05,0.842,0.6647966339410937
atlantic,340010003001,vic kaplan,56.85,0.842,0.6281847133757961
atlantic,340010003002,vic kaplan,53.6,0.789,0.6682027649769584
atlantic,340010003003,vic kaplan,56.44,0.842,0.5717171717171714
atlantic,340010004001,vic kaplan,55.82,0.842,0.5412429378531072
atlantic,340010004002,vic kaplan,55.67,0.842,0.5275119617224885
atlantic,340010004003,vic kaplan,55.85,0.842,0.6109936575052854
atlantic,340010005001,vic kaplan,56.24,0.842,0.6504854368932039
atlantic,340010005002,vic kaplan,55.91,0.842,0.6134852801519466
atlantic,340010011001,vic kaplan,56.25,0.842,0.662150719729043
atlantic,340010011002,vic kaplan,56.35,0.842,0.6041275797373361
atlantic,340010012001,vic kaplan,56.86,0.842,0.6549570647931303
atlantic,340010012002,vic kaplan,56.38,0.842,0.6006224066390045
atlantic,340010012003,vic kaplan,56.45,0.842,0.6605424321959759
atlantic,340010013001,vic kaplan,57.78,0.842,0.6440520446096655
atlantic,340010013002,vic kaplan,58.01,0.842,0.6911412609736629
atlantic,340010014001,vic kaplan,56.87,0.842,0.6553544494720964
atlantic,340010014002,vic kaplan,54.76,0.789,0.6980286738351251
atlantic,340010014003,vic kaplan,56.52,0.842,0.6508210890233362
atlantic,340010015001,vic kaplan,56.63,0.842,0.6580594679186231
atlantic,340010015002,vic kaplan,56.67,0.842,0.6527229676400949
atlantic,340010019001,vic kaplan,56.59,0.842,0.6250000000000002
atlantic,340010019002,vic kaplan,56.72,0.842,0.6139112903225806
atlantic,340010023001,vic kaplan,56.94,0.842,0.6522053506869123
atlantic,340010023002,vic kaplan,56.02,0.842,0.6675041876046903
atlantic,340010024001,vic kaplan,56.73,0.842,0.6444629475437132
atlantic,340010024002,vic kaplan,56.55,0.842,0.5699530516431922
atlantic,340010024003,vic kaplan,56.87,0.842,0.6355212355212352
atlantic,340010024004,vic kaplan,56.9,0.842,0.6503198294243069
atlantic,340010025001,vic kaplan,56.46,0.842,0.6240671641791044
atlantic,340010025002,vic kaplan,56.61,0.842,0.6258503401360545
atlantic,340010025003,vic kaplan,56.64,0.842,0.5833333333333334
atlantic,340010025004,vic kaplan,57.13,0.842,0.6077669902912624
atlantic,340010101011,vic kaplan,55.35,0.842,0.7202141900937086
atlantic,340010101012,vic kaplan,54.72,0.842,0.7191316146540025
atlantic,340010101013,vic kaplan,55.83,0.842,0.7048114434330297
atlantic,340010101014,vic kaplan,54.57,0.842,0.7557471264367812
atlantic,340010101021,vic kaplan,54.3,0.842,0.7237026647966333
atlantic,340010101022,vic kaplan,55.19,0.842,0.6657997399219765
atlantic,340010101023,vic kaplan,54.57,0.842,0.7039106145251399
atlantic,340010101041,vic kaplan,55.35,0.842,0.6032138442521632
atlantic,340010101042,vic kaplan,54.57,0.842,0.6626666666666665
atlantic,340010101051,vic kaplan,54.59,0.842,0.6791946308724839
atlantic,340010101052,vic kaplan,54.9,0.842,0.6569037656903766
atlantic,340010101053,vic kaplan,55.47,0.842,0.6364812419146183
atlantic,340010102001,vic kaplan,55.12,0.842,0.6305555555555552
atlantic,340010102002,vic kaplan,58.26,0.895,0.714097496706192
atlantic,340010102003,vic kaplan,58.72,0.895,0.7553648068669527
atlantic,340010102004,vic kaplan,58.37,0.895,0.7596566523605149
atlantic,340010102005,vic kaplan,54.96,0.842,0.7460992907801418
atlantic,340010103001,vic kaplan,56.3,0.842,0.5477642276422763
atlantic,340010103002,vic kaplan,55.05,0.842,0.6256756756756752
atlantic,340010104011,vic kaplan,54.67,0.842,0.7800891530460627
atlantic,340010104012,vic kaplan,54.72,0.842,0.6033057851239665
atlantic,340010104013,vic kaplan,59.8,0.895,0.6509090909090905
atlantic,340010104031,vic kaplan,56.75,0.842,0.6372045220966085
atlantic,340010104032,vic kaplan,55.69,0.842,0.5372279495990836
atlantic,340010104033,vic kaplan,56.35,0.842,0.5757931844888367
atlantic,340010105011,vic kaplan,55.48,0.842,0.6790281329923267
atlantic,340010105012,vic kaplan,54.34,0.842,0.7197549770290967
atlantic,340010105013,vic kaplan,55.35,0.842,0.6732026143790849
atlantic,340010105014,vic kaplan,54.84,0.842,0.7293777134587559
atlantic,340010105031,vic kaplan,57.78,0.842,0.6825539568345323
atlantic,340010105032,vic kaplan,56.85,0.842,0.6318510858324718
atlantic,340010105033,vic kaplan,56.79,0.842,0.5736095965103596
atlantic,340010105034,vic kaplan,56.07,0.842,0.5827250608272506
atlantic,340010105051,vic kaplan,57.41,0.895,0.7343749999999993
atlantic,340010105052,vic kaplan,55.57,0.842,0.6883289124668432
atlantic,340010105061,vic kaplan,55.07,0.842,0.6407766990291264
atlantic,340010105062,vic kaplan,54.75,0.842,0.6629526462395541
atlantic,340010105063,vic kaplan,54.84,0.842,0.728142076502733
atlantic,340010106001,vic kaplan,57.22,0.842,0.6407369498464688
atlantic,340010106002,vic kaplan,56.07,0.842,0.6224747474747473
atlantic,340010106003,vic kaplan,56.15,0.842,0.611911623439001
atlantic,340010106004,vic kaplan,56.35,0.842,0.6425000000000001
atlantic,340010107001,vic kaplan,54.98,0.842,0.7151079136690643
atlantic,340010107002,vic kaplan,55.37,0.842,0.6770270270270269
atlantic,340010107003,vic kaplan,53.66,0.842,0.761589403973509
atlantic,340010107004,vic kaplan,55.03,0.842,0.5677419354838708
atlantic,340010108001,vic kaplan,55.76,0.842,0.617992177314211
atlantic,340010108002,vic kaplan,54.66,0.842,0.6469740634005758
atlantic,340010109001,vic kaplan,56.25,0.842,0.5802919708029197
atlantic,340010109002,vic kaplan,55.59,0.842,0.6085825747724323
atlantic,340010109003,vic kaplan,55.76,0.842,0.6937172774869106
atlantic,340010110001,vic kaplan,54.92,0.842,0.7148594377510046
atlantic,340010110002,vic kaplan,55.71,0.842,0.6692506459948319
atlantic,340010111001,vic kaplan,58.2,0.895,0.6889818688981874
atlantic,340010111002,vic kaplan,55.53,0.842,0.642265193370166
atlantic,340010111003,vic kaplan,57.77,0.895,0.6874115983026883
atlantic,340010112011,vic kaplan,55.08,0.842,0.7031900138696254
atlantic,340010112012,vic kaplan,55.31,0.842,0.6992084432717679
atlantic,340010112021,vic kaplan,54.35,0.842,0.6812030075187973
atlantic,340010112022,vic kaplan,54.69,0.842,0.6745810055865916
atlantic,340010112023,vic kaplan,55.51,0.842,0.7160664819944592
atlantic,340010112024,vic kaplan,56.02,0.842,0.6164383561643838
atlantic,340010113001,vic kaplan,55.04,0.842,0.6832386363636361
atlantic,340010113002,vic kaplan,54.74,0.842,0.6939970717423138
atlantic,340010113003,vic kaplan,55.19,0.842,0.638772663877266
atlantic,340010114011,vic kaplan,54.74,0.842,0.7026647966339415
atlantic,340010114012,vic kaplan,56.55,0.842,0.6483516483516479
atlantic,340010114013,vic kaplan,55.22,0.842,0.6618798955613574
atlantic,340010114031,vic kaplan,55.9,0.842,0.5892420537897312
atlantic,340010114032,vic kaplan,56.89,0.842,0.6326923076923077
atlantic,340010114033,vic kaplan,56.37,0.842,0.5817307692307687
atlantic,340010114041,vic kaplan,55.85,0.842,0.6262626262626262
atlantic,340010114042,vic kaplan,56.15,0.842,0.5742677824267783
atlantic,340010114043,vic kaplan,55.52,0.842,0.5802310654685499
atlantic,340010114044,vic kaplan,56.55,0.842,0.6338329764453958
atlantic,340010115001,vic kaplan,55.16,0.842,0.6083916083916077
atlantic,340010115002,vic kaplan,57.04,0.842,0.6254218222722162
atlantic,340010115003,vic kaplan,56.4,0.842,0.5832320777642769
atlantic,340010116001,vic kaplan,54.93,0.842,0.6814285714285718
atlantic,340010116002,vic kaplan,55.85,0.842,0.6796246648793566
atlantic,340010116003,vic kaplan,54.58,0.842,0.6047486033519553
atlantic,340010117021,vic kaplan,56.96,0.842,0.6415094339622641
atlantic,340010117022,vic kaplan,56.41,0.842,0.6202020202020196
atlantic,340010117031,vic kaplan,56.66,0.842,0.621779859484777
atlantic,340010117032,vic kaplan,57.31,0.842,0.5997854077253222
atlantic,340010117033,vic kaplan,57.91,0.895,0.6328571428571428
atlantic,340010117041,vic kaplan,55.99,0.842,0.6066997518610426
atlantic,340010117042,vic kaplan,56.46,0.842,0.6295918367346938
atlantic,340010118031,vic kaplan,57.23,0.842,0.6061606160616058
atlantic,340010118032,vic kaplan,57.13,0.842,0.6233538191395962
atlantic,340010118033,vic kaplan,55.74,0.842,0.6320400500625786
atlantic,340010118041,vic kaplan,55.18,0.842,0.6385372714486638
atlantic,340010118042,vic kaplan,54.93,0.842,0.6599732262382866
atlantic,340010118043,vic kaplan,54.74,0.842,0.7153179190751447
atlantic,340010118051,vic kaplan,55.16,0.842,0.6465863453815259
atlantic,340010118061,vic kaplan,54.67,0.842,0.6287769784172665
atlantic,340010118062,vic kaplan,55.45,0.842,0.7094499294781388
atlantic,340010118063,vic kaplan,55.63,0.842,0.626415094339623
atlantic,340010118071,vic kaplan,55.4,0.842,0.5579617834394903
atlantic,340010118072,vic kaplan,55.99,0.842,0.708171206225681
atlantic,340010118073,vic kaplan,58.48,0.895,0.7284946236559134
atlantic,340010118081,vic kaplan,57.12,0.842,0.5901455767077264
atlantic,340010118082,vic kaplan,58.89,0.895,0.6746987951807228
atlantic,340010119011,vic kaplan,56.9,0.842,0.6503198294243069
atlantic,340010119012,vic kaplan,56.1,0.842,0.6096774193548391
atlantic,340010119021,vic kaplan,56.77,0.842,0.6476810414971522
atlantic,340010119022,vic kaplan,56.55,0.842,0.6487367563162181
atlantic,340010120001,vic kaplan,56.56,0.842,0.6508921644685803
atlantic,340010120002,vic kaplan,56.44,0.842,0.619439868204283
atlantic,340010121001,vic kaplan,56.72,0.842,0.6486697965571204
atlantic,340010121002,vic kaplan,56.77,0.842,0.6476810414971522
atlantic,340010122001,vic kaplan,56.78,0.842,0.6518895348837209
atlantic,340010122002,vic kaplan,56.56,0.842,0.6493710691823901
atlantic,340010122003,vic kaplan,56.79,0.842,0.6239015817223198
atlantic,340010123021,vic kaplan,55.47,0.842,0.6372031662269129
atlantic,340010123022,vic kaplan,56.32,0.842,0.5638921453692851
atlantic,340010124011,vic kaplan,55.22,0.842,0.5893782383419687
atlantic,340010124012,vic kaplan,54.76,0.842,0.7414965986394558
atlantic,340010124021,vic kaplan,55.38,0.842,0.7093333333333334
atlantic,340010124022,vic kaplan,55.58,0.842,0.6859716859716855
atlantic,340010125011,vic kaplan,54.88,0.842,0.7005277044854886
atlantic,340010125012,vic kaplan,57.63,0.895,0.7462686567164182
atlantic,340010125021,vic kaplan,55.39,0.842,0.656171284634761
atlantic,340010125022,vic kaplan,54.67,0.842,0.7442489851150202
atlantic,340010126021,vic kaplan,55.28,0.842,0.6792452830188683
atlantic,340010127011,vic kaplan,54.96,0.842,0.6777188328912467
atlantic,340010127012,vic kaplan,55.49,0.842,0.7335907335907337
atlantic,340010127013,vic kaplan,56.16,0.842,0.6026252983293551
atlantic,340010127021,vic kaplan,56.09,0.842,0.5625000000000006
atlantic,340010128011,vic kaplan,55.88,0.842,0.5745222929936311
atlantic,340010128012,vic kaplan,56.2,0.842,0.6060606060606064
atlantic,340010128021,vic kaplan,54.94,0.842,0.7086183310533514
atlantic,340010128022,vic kaplan,54.73,0.842,0.7479224376731302
atlantic,340010130001,vic kaplan,57.67,0.895,0.7855029585798822
atlantic,340010130002,vic kaplan,55.0,0.842,0.7326203208556149
atlantic,340010130003,vic kaplan,55.2,0.842,0.7252604166666667
atlantic,340010130004,vic kaplan,55.02,0.842,0.7307692307692315
atlantic,340010131011,vic kaplan,54.64,0.842,0.7455782312925174
atlantic,340010131021,vic kaplan,54.65,0.842,0.6653225806451609
atlantic,340010131022,vic kaplan,54.8,0.842,0.707713125845737
atlantic,340010131023,vic kaplan,54.7,0.842,0.6958333333333337
atlantic,340010132011,vic kaplan,56.16,0.842,0.6041666666666661
atlantic,340010132012,vic kaplan,55.19,0.842,0.5974683544303797
atlantic,340010132013,vic kaplan,55.11,0.842,0.5738498789346246
atlantic,340010132021,vic kaplan,54.99,0.842,0.6319176319176322
atlantic,340010132022,vic kaplan,55.54,0.842,0.6408544726301736
atlantic,340010133011,vic kaplan,56.09,0.842,0.5876993166287019
atlantic,340010133012,vic kaplan,58.24,0.895,0.6862500000000002
atlantic,340010133013,vic kaplan,54.85,0.842,0.6755319148936172
atlantic,340010133021,vic kaplan,54.87,0.842,0.7328671328671323
atlantic,340010133022,vic kaplan,56.42,0.842,0.5876168224299065
atlantic,340010133023,vic kaplan,55.58,0.842,0.6595477386934673
atlantic,340010135001,vic kaplan,55.06,0.842,0.7082767978290367
atlantic,340010135002,vic kaplan,54.83,0.842,0.7455048409405253
atlantic,340010135003,vic kaplan,55.8,0.842,0.6650717703349277
atlantic,340019834001,vic kaplan,57.38,0.895,0.5962732919254666
bergen,340030010012,vic kaplan,55.27,0.842,0.6100000000000003
bergen,340030010013,vic kaplan,55.8,0.842,0.6889428918590519
bergen,340030010021,vic kaplan,55.9,0.842,0.6004813477737666
bergen,340030010022,vic kaplan,56.16,0.842,0.668304668304668
bergen,340030021001,vic kaplan,56.13,0.842,0.6345707656612533
bergen,340030021002,vic kaplan,55.72,0.842,0.6691176470588234
bergen,340030022001,vic kaplan,55.38,0.842,0.585396039603961
bergen,340030022002,vic kaplan,55.0,0.842,0.546772068511199
bergen,340030022003,vic kaplan,56.38,0.842,0.705445544554456
bergen,340030022004,vic kaplan,55.54,0.842,0.6750330250990751
bergen,340030023001,vic kaplan,55.37,0.842,0.6523437499999998
bergen,340030023002,vic kaplan,55.27,0.842,0.6121134020618558
bergen,340030023003,vic kaplan,56.39,0.842,0.5583238958097396
bergen,340030031001,vic kaplan,56.41,0.842,0.5952941176470583
bergen,340030031002,vic kaplan,56.63,0.842,0.5930635838150293
bergen,340030031003,vic kaplan,55.89,0.842,0.6513994910941473
bergen,340030031004,vic kaplan,56.78,0.842,0.5646929824561403
bergen,340030031005,vic kaplan,56.53,0.842,0.5336048879837069
bergen,340030032001,vic kaplan,56.08,0.842,0.6151960784313724
bergen,340030032002,vic kaplan,55.99,0.842,0.5777310924369751
bergen,340030032003,vic kaplan,56.06,0.842,0.621523579201935
bergen,340030032004,vic kaplan,57.52,0.842,0.5759615384615387
bergen,340030032005,vic kaplan,56.57,0.842,0.5956284153005464
bergen,340030033001,vic kaplan,57.27,0.842,0.6148648648648654
bergen,340030033002,vic kaplan,56.89,0.842,0.6272123893805313
bergen,340030033003,vic kaplan,56.33,0.842,0.6518072289156625
bergen,340030033004,vic kaplan,55.95,0.842,0.6919127086007704
bergen,340030033005,vic kaplan,56.41,0.842,0.593860684769775
bergen,340030033006,vic kaplan,56.73,0.842,0.5955649419218578
bergen,340030034011,vic kaplan,56.14,0.842,0.5937499999999997
bergen,340030034012,vic kaplan,55.59,0.842,0.5848101265822792
bergen,340030034021,vic kaplan,56.27,0.842,0.612412177985949
bergen,340030034022,vic kaplan,56.69,0.842,0.6037946428571425
bergen,340030034023,vic kaplan,53.05,0.789,0.7628865979381444
bergen,340030035001,vic kaplan,56.88,0.842,0.6132286995515701
bergen,340030035002,vic kaplan,56.76,0.842,0.6556047197640117
bergen,340030035003,vic kaplan,56.91,0.842,0.6139585605234454
bergen,340030040011,vic kaplan,56.84,0.842,0.5936435868331444
bergen,340030040012,vic kaplan,56.67,0.842,0.6122098022355978
bergen,340030040021,vic kaplan,55.67,0.842,0.5337209302325584
bergen,340030040022,vic kaplan,58.86,0.895,0.64889466840052
bergen,340030040023,vic kaplan,56.2,0.842,0.5946882217090074
bergen,340030040024,vic kaplan,57.33,0.842,0.6399622997172478
bergen,340030050001,vic kaplan,53.55,0.842,0.666141732283464
bergen,340030050002,vic kaplan,56.6,0.842,0.6662749706227971
bergen,340030050003,vic kaplan,56.16,0.842,0.6488169364881691
bergen,340030050004,vic kaplan,55.33,0.842,0.7526395173453995
bergen,340030050005,vic kaplan,54.76,0.842,0.8203592814371253
bergen,340030061011,vic kaplan,54.92,0.842,0.5731070496083555
bergen,340030061012,vic kaplan,56.02,0.842,0.5234741784037562
bergen,340030061013,vic kaplan,56.1,0.842,0.5270588235294122
bergen,340030061014,vic kaplan,56.38,0.842,0.6776859504132234
bergen,340030061021,vic kaplan,55.19,0.842,0.5832187070151303
bergen,340030061022,vic kaplan,55.92,0.842,0.6418835192069392
bergen,340030061023,vic kaplan,56.26,0.842,0.6034482758620688
bergen,340030062011,vic kaplan,55.66,0.842,0.5864055299539166
bergen,340030062012,vic kaplan,55.45,0.842,0.5821656050955418
bergen,340030062013,vic kaplan,55.86,0.842,0.6332916145181479
bergen,340030062014,vic kaplan,55.98,0.842,0.7008760951188984
bergen,340030062021,vic kaplan,55.72,0.842,0.5780691299165674
bergen,340030062022,vic kaplan,56.33,0.842,0.6389521640091115
bergen,340030062023,vic kaplan,55.83,0.842,0.5992949471210339
bergen,340030062024,vic kaplan,56.01,0.842,0.6004645760743316
bergen,340030063011,vic kaplan,56.5,0.842,0.6142460684551341
bergen,340030063012,vic kaplan,55.68,0.842,0.6442021803766103
bergen,340030063013,vic kaplan,55.83,0.842,0.6171874999999999
bergen,340030063021,vic kaplan,56.17,0.842,0.6041426927502879
bergen,340030063022,vic kaplan,56.29,0.842,0.5700431034482757
bergen,340030063023,vic kaplan,55.73,0.842,0.6521212121212115
bergen,340030063024,vic kaplan,56.07,0.842,0.6365330848089469
bergen,340030070011,vic kaplan,55.68,0.842,0.6149068322981367
bergen,340030070012,vic kaplan,56.4,0.842,0.5688282138794085
bergen,340030070021,vic kaplan,54.93,0.842,0.6111833550065019
bergen,340030070022,vic kaplan,56.64,0.842,0.6109422492401219
bergen,340030070023,vic kaplan,56.66,0.842,0.6327485380116957
bergen,340030070024,vic kaplan,56.24,0.842,0.6811594202898551
bergen,340030080011,vic kaplan,56.0,0.842,0.6600496277915632
bergen,340030080012,vic kaplan,56.18,0.842,0.5885850178359097
bergen,340030080013,vic kaplan,55.6,0.842,0.6619537275064271
bergen,340030080021,vic kaplan,55.89,0.842,0.5764294049008165
bergen,340030080022,vic kaplan,55.93,0.842,0.5657418576598309
bergen,340030080023,vic kaplan,55.88,0.842,0.635365853658537
bergen,340030091001,vic kaplan,55.47,0.842,0.6992084432717676
bergen,340030091002,vic kaplan,55.66,0.842,0.6234567901234563
bergen,340030091003,vic kaplan,58.69,0.895,0.6466257668711652
bergen,340030091004,vic kaplan,55.87,0.842,0.6128640776699025
bergen,340030092001,vic kaplan,56.6,0.842,0.6138952164009112
bergen,340030092002,vic kaplan,56.47,0.842,0.6339491916859122
bergen,340030092003,vic kaplan,56.07,0.842,0.641439205955335
bergen,340030101001,vic kaplan,55.18,0.842,0.7012113055181697
bergen,340030101002,vic kaplan,56.41,0.842,0.574178935447338
bergen,340030101003,vic kaplan,59.8,0.895,0.6705202312138726
bergen,340030101004,vic kaplan,55.46,0.842,0.7003745318352061
bergen,340030101005,vic kaplan,55.54,0.842,0.667506297229219
bergen,340030101006,vic kaplan,56.25,0.842,0.6727716727716727
bergen,340030101007,vic kaplan,55.72,0.842,0.6348039215686271
bergen,340030102001,vic kaplan,56.05,0.842,0.6943765281173594
bergen,340030102002,vic kaplan,55.68,0.842,0.5901442307692304
bergen,340030102003,vic kaplan,56.2,0.842,0.6103896103896107
bergen,340030102004,vic kaplan,56.53,0.842,0.5985663082437276
bergen,340030102005,vic kaplan,54.35,0.842,0.6552197802197806
bergen,340030103001,vic kaplan,59.89,0.895,0.6479357798165137
bergen,340030103002,vic kaplan,56.38,0.842,0.6167076167076171
bergen,340030103003,vic kaplan,55.25,0.842,0.7252010723860591
bergen,340030103004,vic kaplan,59.93,0.895,0.6670547147846332
bergen,340030103005,vic kaplan,56.61,0.842,0.6043689320388349
bergen,340030103006,vic kaplan,56.45,0.842,0.669126691266913
bergen,340030103007,vic kaplan,56.1,0.842,0.6096059113300493
bergen,340030111001,vic kaplan,56.99,0.842,0.572794899043571
bergen,340030111002,vic kaplan,56.64,0.842,0.6150753768844222
bergen,340030111003,vic kaplan,56.82,0.842,0.614334470989761
bergen,340030111004,vic kaplan,56.84,0.842,0.6145251396648047
bergen,340030112001,vic kaplan,56.23,0.842,0.6377597109304421
bergen,340030112002,vic kaplan,55.97,0.842,0.6551297898640296
bergen,340030112003,vic kaplan,55.97,0.842,0.6014943960149437
bergen,340030112004,vic kaplan,55.99,0.842,0.6397919375812748
bergen,340030113001,vic kaplan,56.13,0.842,0.5883777239709443
bergen,340030113002,vic kaplan,54.84,0.842,0.6935028248587578
bergen,340030113003,vic kaplan,57.91,0.895,0.7001375515818424
bergen,340030113004,vic kaplan,55.99,0.842,0.5980511571254572
bergen,340030114001,vic kaplan,55.08,0.842,0.6812227074235803
bergen,340030114002,vic kaplan,55.53,0.842,0.608923884514436
bergen,340030114003,vic kaplan,55.79,0.842,0.5895806861499362
bergen,340030114004,vic kaplan,54.35,0.842,0.695955369595537
bergen,340030114005,vic kaplan,55.52,0.842,0.6476821192052983
bergen,340030120011,vic kaplan,55.51,0.842,0.5734536082474223
bergen,340030120012,vic kaplan,56.33,0.842,0.6682634730538919
bergen,340030120013,vic kaplan,56.42,0.842,0.5976277372262777
bergen,340030120014,vic kaplan,55.79,0.842,0.5507765830346476
bergen,340030120021,vic kaplan,55.14,0.842,0.7132768361581918
bergen,340030120022,vic kaplan,54.23,0.842,0.6680613668061364
bergen,340030120023,vic kaplan,54.38,0.842,0.5771428571428571
bergen,340030130021,vic kaplan,56.61,0.842,0.597173144876325
bergen,340030130022,vic kaplan,57.33,0.842,0.6147308781869688
bergen,340030130023,vic kaplan,56.8,0.842,0.6588602654176422
bergen,340030130024,vic kaplan,56.27,0.842,0.5851063829787236
bergen,340030130031,vic kaplan,55.46,0.842,0.5523114355231143
bergen,340030130041,vic kaplan,56.32,0.842,0.5509736540664376
bergen,340030130042,vic kaplan,55.63,0.842,0.5574572127139368
bergen,340030130043,vic kaplan,55.59,0.842,0.6140979689366789
bergen,340030140001,vic kaplan,55.58,0.842,0.7461645746164575
bergen,340030140002,vic kaplan,55.5,0.842,0.6088607594936707
bergen,340030140003,vic kaplan,57.72,0.895,0.820916905444126
bergen,340030140004,vic kaplan,54.79,0.842,0.7961019490254874
bergen,340030140005,vic kaplan,54.74,0.842,0.6845730027548209
bergen,340030140006,vic kaplan,54.57,0.842,0.6810344827586209
bergen,340030151001,vic kaplan,55.35,0.842,0.540903540903541
bergen,340030151002,vic kaplan,58.88,0.895,0.6547029702970297
bergen,340030151003,vic kaplan,56.55,0.842,0.6432681242807823
bergen,340030152001,vic kaplan,60.07,0.895,0.6384180790960454
bergen,340030152002,vic kaplan,60.65,0.895,0.577227722772277
bergen,340030152003,vic kaplan,57.04,0.842,0.6017357762777241
